"agegrp"	"gender"	"year"	"cause_code"	"rate"	"relrank"
"1-4"	"M"	2014	"Q20-Q28"	1.2	6
"1-4"	"M"	2014	"R95-R99"	1.4	5
"1-4"	"M"	2014	"V01-V99"	2.9	2
"1-4"	"M"	2014	"W00-X59"	6.3	1
"1-4"	"M"	2014	"X85-Y09"	2.3	3
"5-9"	"F"	2014	"C00-C97"	1.9	1
"5-9"	"F"	2014	"E70-E88"	0.4	5
"5-9"	"F"	2014	"G80-G83"	0.3	8
"5-9"	"F"	2014	"I60-I69"	0.2	10
"5-9"	"F"	2014	"J09-J18"	0.3	9
"5-9"	"F"	2014	"Q00-Q07"	0.3	6
"5-9"	"F"	2014	"Q20-Q28"	0.3	7
"5-9"	"F"	2014	"V01-V99"	1.7	2
"5-9"	"F"	2014	"W00-X59"	0.9	3
"5-9"	"F"	2014	"X85-Y09"	0.6	4
"5-9"	"M"	2014	"C00-C97"	2.3	2
"5-9"	"M"	2014	"E70-E88"	0.4	7
"5-9"	"M"	2014	"G80-G83"	0.5	5
"5-9"	"M"	2014	"J09-J18"	0.3	10
"5-9"	"M"	2014	"J40-J47"	0.4	6
"5-9"	"M"	2014	"Q00-Q07"	0.3	8
"5-9"	"M"	2014	"Q20-Q28"	0.3	9
"5-9"	"M"	2014	"V01-V99"	2.3	1
"5-9"	"M"	2014	"W00-X59"	2.1	3
"5-9"	"M"	2014	"X85-Y09"	0.6	4
"10-14"	"F"	2014	"C00-C97"	1.7	2
"10-14"	"F"	2014	"E70-E88"	0.3	8
"10-14"	"F"	2014	"G80-G83"	0.4	7
"10-14"	"F"	2014	"I30-I51"	0.4	6
"10-14"	"F"	2014	"J40-J47"	0.3	9
"10-14"	"F"	2014	"Q20-Q28"	0.2	10
"10-14"	"F"	2014	"V01-V99"	1.7	1
"10-14"	"F"	2014	"W00-X59"	0.7	4
"10-14"	"F"	2014	"X60-X84"	1.5	3
"10-14"	"F"	2014	"X85-Y09"	0.5	5
"10-14"	"M"	2014	"C00-C97"	2.3	3
"10-14"	"M"	2014	"E70-E88"	0.4	8
"10-14"	"M"	2014	"G80-G83"	0.5	6
"10-14"	"M"	2014	"I30-I51"	0.5	7
"10-14"	"M"	2014	"J40-J47"	0.4	9
"10-14"	"M"	2014	"Q20-Q28"	0.4	10
"10-14"	"M"	2014	"V01-V99"	2.8	1
"10-14"	"M"	2014	"W00-X59"	2	4
"10-14"	"M"	2014	"X60-X84"	2.6	2
"10-14"	"M"	2014	"X85-Y09"	1	5
"15-19"	"F"	2014	"C00-C97"	2.5	3
"15-19"	"F"	2014	"E70-E88"	0.5	8
"15-19"	"F"	2014	"G40-G47"	0.3	10
"15-19"	"F"	2014	"G80-G83"	0.6	7
"15-19"	"F"	2014	"I30-I51"	0.7	6
"15-19"	"F"	2014	"V01-V99"	7.8	1
"15-19"	"F"	2014	"W00-X59"	2.3	4
"15-19"	"F"	2014	"X60-X84"	4.2	2
"15-19"	"F"	2014	"X85-Y09"	1.9	5
"15-19"	"F"	2014	"Y10-Y34"	0.3	9
"15-19"	"M"	2014	"C00-C97"	3.3	5
"15-19"	"M"	2014	"E70-E88"	0.6	10
"15-19"	"M"	2014	"G70-G72"	0.7	9
"15-19"	"M"	2014	"G80-G83"	0.8	8
"15-19"	"M"	2014	"I30-I51"	1.3	6
"15-19"	"M"	2014	"V01-V99"	16.7	1
"15-19"	"M"	2014	"W00-X59"	8	4
"15-19"	"M"	2014	"X60-X84"	13	2
"15-19"	"M"	2014	"X85-Y09"	11.2	3
"15-19"	"M"	2014	"Y10-Y34"	0.8	7
"20-24"	"F"	2014	"C00-C97"	3.2	4
"20-24"	"F"	2014	"E70-E88"	0.8	7
"20-24"	"F"	2014	"G80-G83"	0.7	8
"20-24"	"F"	2014	"I30-I51"	1.3	6
"20-24"	"F"	2014	"O95-O99"	0.7	10
"20-24"	"F"	2014	"R95-R99"	0.7	9
"20-24"	"F"	2014	"V01-V99"	9.9	1
"20-24"	"F"	2014	"W00-X59"	7.8	2
"20-24"	"F"	2014	"X60-X84"	5	3
"20-24"	"F"	2014	"X85-Y09"	3.1	5
"20-24"	"M"	2014	"C00-C97"	5.1	5
"20-24"	"M"	2014	"G70-G72"	0.9	9
"20-24"	"M"	2014	"G80-G83"	0.9	10
"20-24"	"M"	2014	"I30-I51"	2.5	6
"20-24"	"M"	2014	"R95-R99"	1.6	8
"20-24"	"M"	2014	"V01-V99"	27.3	1
"20-24"	"M"	2014	"W00-X59"	24.3	2
"20-24"	"M"	2014	"X60-X84"	22.9	3
"20-24"	"M"	2014	"X85-Y09"	20.5	4
"20-24"	"M"	2014	"Y10-Y34"	1.6	7
"25-34"	"F"	2014	"C00-C97"	8.5	2
"25-34"	"F"	2014	"E10-E14"	1.3	8
"25-34"	"F"	2014	"I30-I51"	2.6	6
"25-34"	"F"	2014	"J09-J18"	1.2	9
"25-34"	"F"	2014	"K70-K76"	1.8	7
"25-34"	"F"	2014	"R95-R99"	1.2	10
"25-34"	"F"	2014	"V01-V99"	7	3
"25-34"	"F"	2014	"W00-X59"	13.8	1
"25-34"	"F"	2014	"X60-X84"	6.3	4
"25-34"	"F"	2014	"X85-Y09"	3.1	5
"25-34"	"M"	2014	"C00-C97"	8.2	5
"25-34"	"M"	2014	"I20-I25"	3.4	7
"25-34"	"M"	2014	"I30-I51"	4.8	6
"25-34"	"M"	2014	"K70-K76"	2.3	9
"25-34"	"M"	2014	"R95-R99"	2.3	10
"25-34"	"M"	2014	"V01-V99"	21.7	3
"25-34"	"M"	2014	"W00-X59"	36.2	1
"25-34"	"M"	2014	"X60-X84"	23.8	2
"25-34"	"M"	2014	"X85-Y09"	15.7	4
"25-34"	"M"	2014	"Y10-Y34"	2.4	8
"35-44"	"F"	2014	"C00-C97"	31.6	1
"35-44"	"F"	2014	"E10-E14"	3.9	8
"35-44"	"F"	2014	"I10-I15"	3.4	10
"35-44"	"F"	2014	"I20-I25"	6.6	4
"35-44"	"F"	2014	"I30-I51"	5.3	7
"35-44"	"F"	2014	"I60-I69"	3.7	9
"35-44"	"F"	2014	"K70-K76"	6.1	5
"35-44"	"F"	2014	"V01-V99"	6	6
"35-44"	"F"	2014	"W00-X59"	18.2	2
"35-44"	"F"	2014	"X60-X84"	8.2	3
"35-44"	"M"	2014	"C00-C97"	24	3
"35-44"	"M"	2014	"E10-E14"	6	10
"35-44"	"M"	2014	"I10-I15"	7.1	9
"35-44"	"M"	2014	"I20-I25"	17.7	4
"35-44"	"M"	2014	"I30-I51"	9.9	7
"35-44"	"M"	2014	"K70-K76"	9.5	8
"35-44"	"M"	2014	"V01-V99"	17.4	5
"35-44"	"M"	2014	"W00-X59"	36.8	1
"35-44"	"M"	2014	"X60-X84"	25	2
"35-44"	"M"	2014	"X85-Y09"	10	6
"45-54"	"F"	2014	"C00-C97"	103.4	1
"45-54"	"F"	2014	"E10-E14"	10.3	9
"45-54"	"F"	2014	"I10-I15"	9	10
"45-54"	"F"	2014	"I20-I25"	24.3	2
"45-54"	"F"	2014	"I30-I51"	12.9	5
"45-54"	"F"	2014	"I60-I69"	10.7	7
"45-54"	"F"	2014	"J40-J47"	10.9	6
"45-54"	"F"	2014	"K70-K76"	17	4
"45-54"	"F"	2014	"W00-X59"	23.9	3
"45-54"	"F"	2014	"X60-X84"	10.6	8
"45-54"	"M"	2014	"C00-C97"	102.9	1
"45-54"	"M"	2014	"E10-E14"	17.7	9
"45-54"	"M"	2014	"I10-I15"	19.4	8
"45-54"	"M"	2014	"I20-I25"	71.4	2
"45-54"	"M"	2014	"I30-I51"	23.6	6
"45-54"	"M"	2014	"I60-I69"	14	10
"45-54"	"M"	2014	"K70-K76"	32	4
"45-54"	"M"	2014	"V01-V99"	19.6	7
"45-54"	"M"	2014	"W00-X59"	43.7	3
"45-54"	"M"	2014	"X60-X84"	29.9	5
"55-64"	"F"	2014	"A30-A49"	13.6	10
"55-64"	"F"	2014	"C00-C97"	247.9	1
"55-64"	"F"	2014	"E10-E14"	24.8	6
"55-64"	"F"	2014	"I10-I15"	18	9
"55-64"	"F"	2014	"I20-I25"	63.4	2
"55-64"	"F"	2014	"I30-I51"	27.5	4
"55-64"	"F"	2014	"I60-I69"	23.8	7
"55-64"	"F"	2014	"J40-J47"	38.3	3
"55-64"	"F"	2014	"K70-K76"	25.7	5
"55-64"	"F"	2014	"W00-X59"	21.4	8
"55-64"	"M"	2014	"C00-C97"	330.3	1
"55-64"	"M"	2014	"E10-E14"	42.4	6
"55-64"	"M"	2014	"I10-I15"	36.4	8
"55-64"	"M"	2014	"I20-I25"	182	2
"55-64"	"M"	2014	"I30-I51"	54.1	4
"55-64"	"M"	2014	"I60-I69"	35.2	9
"55-64"	"M"	2014	"J40-J47"	44.2	5
"55-64"	"M"	2014	"K70-K76"	57.4	3
"55-64"	"M"	2014	"W00-X59"	42	7
"55-64"	"M"	2014	"X60-X84"	29.4	10
"65-74"	"F"	2014	"A30-A49"	29.5	10
"65-74"	"F"	2014	"C00-C97"	507.5	1
"65-74"	"F"	2014	"E10-E14"	54.1	6
"65-74"	"F"	2014	"I10-I15"	32.5	7
"65-74"	"F"	2014	"I20-I25"	157	2
"65-74"	"F"	2014	"I30-I51"	71.7	4
"65-74"	"F"	2014	"I60-I69"	65.2	5
"65-74"	"F"	2014	"J40-J47"	124.7	3
"65-74"	"F"	2014	"K70-K76"	30.4	8
"65-74"	"F"	2014	"N17-N19"	29.7	9
"65-74"	"M"	2014	"C00-C97"	711.9	1
"65-74"	"M"	2014	"E10-E14"	85.8	5
"65-74"	"M"	2014	"I10-I15"	52.4	8
"65-74"	"M"	2014	"I20-I25"	358.9	2
"65-74"	"M"	2014	"I30-I51"	121.4	4
"65-74"	"M"	2014	"I60-I69"	85.1	6
"65-74"	"M"	2014	"J40-J47"	146.5	3
"65-74"	"M"	2014	"K70-K76"	53.4	7
"65-74"	"M"	2014	"N17-N19"	38.4	10
"65-74"	"M"	2014	"W00-X59"	41.1	9
"75-84"	"F"	2014	"C00-C97"	928	1
"75-84"	"F"	2014	"E10-E14"	120.8	8
"75-84"	"F"	2014	"F01-F09"	256.1	6
"75-84"	"F"	2014	"G30-G31"	222.5	7
"75-84"	"F"	2014	"I10-I15"	102.4	9
"75-84"	"F"	2014	"I20-I25"	481.7	2
"75-84"	"F"	2014	"I30-I51"	283.2	4
"75-84"	"F"	2014	"I60-I69"	260.3	5
"75-84"	"F"	2014	"J09-J18"	82.6	10
"75-84"	"F"	2014	"J40-J47"	318.4	3
"75-84"	"M"	2014	"C00-C97"	1387.5	1
"75-84"	"M"	2014	"E10-E14"	169.6	8
"75-84"	"M"	2014	"F01-F09"	234.9	6
"75-84"	"M"	2014	"G20-G25"	118.5	9
"75-84"	"M"	2014	"G30-G31"	184.9	7
"75-84"	"M"	2014	"I20-I25"	882.3	2
"75-84"	"M"	2014	"I30-I51"	379.8	4
"75-84"	"M"	2014	"I60-I69"	272.8	5
"75-84"	"M"	2014	"J40-J47"	389.6	3
"75-84"	"M"	2014	"N17-N19"	116.7	10
"85+"	"F"	2014	"C00-C97"	1311.7	4
"85+"	"F"	2014	"F01-F09"	1690.7	2
"85+"	"F"	2014	"G30-G31"	1201.6	5
"85+"	"F"	2014	"I10-I15"	481.7	8
"85+"	"F"	2014	"I20-I25"	1910.8	1
"85+"	"F"	2014	"I30-I51"	1385	3
"85+"	"F"	2014	"I60-I69"	980.6	6
"85+"	"F"	2014	"J09-J18"	347.9	9
"85+"	"F"	2014	"J40-J47"	599.4	7
"85+"	"F"	2014	"W00-X59"	298.6	10
"85+"	"M"	2014	"C00-C97"	2250.4	2
"85+"	"M"	2014	"F01-F09"	1268.1	4
"85+"	"M"	2014	"G30-G31"	845.4	5
"85+"	"M"	2014	"I10-I15"	397.6	9
"85+"	"M"	2014	"I20-I25"	2663.8	1
"85+"	"M"	2014	"I30-I51"	1513.2	3
"85+"	"M"	2014	"I60-I69"	832	6
"85+"	"M"	2014	"J09-J18"	459	8
"85+"	"M"	2014	"J40-J47"	807.3	7
"85+"	"M"	2014	"W00-X59"	372.4	10
"1-4"	"F"	2015	"C00-C97"	2	3
"1-4"	"F"	2015	"E70-E88"	0.6	9
"1-4"	"F"	2015	"I30-I51"	0.6	8
"1-4"	"F"	2015	"J09-J18"	0.5	10
"1-4"	"F"	2015	"Q00-Q07"	0.6	7
"1-4"	"F"	2015	"Q20-Q28"	1	6
"1-4"	"F"	2015	"R95-R99"	1.3	5
"1-4"	"F"	2015	"V01-V99"	2.4	2
"1-4"	"F"	2015	"W00-X59"	3.6	1
"1-4"	"F"	2015	"X85-Y09"	1.8	4
"1-4"	"M"	2015	"C00-C97"	2.4	4
"1-4"	"M"	2015	"E70-E88"	0.6	8
"1-4"	"M"	2015	"I30-I51"	0.8	7
"1-4"	"M"	2015	"J09-J18"	0.6	9
"1-4"	"M"	2015	"Q00-Q07"	0.6	10
"1-4"	"M"	2015	"Q20-Q28"	1.2	6
"1-4"	"M"	2015	"R95-R99"	1.4	5
"1-4"	"M"	2015	"V01-V99"	3.2	2
"1-4"	"M"	2015	"W00-X59"	6.3	1
"1-4"	"M"	2015	"X85-Y09"	2.8	3
"5-9"	"F"	2015	"C00-C97"	1.9	1
"5-9"	"F"	2015	"E70-E88"	0.3	8
"5-9"	"F"	2015	"G80-G83"	0.3	7
"5-9"	"F"	2015	"I30-I51"	0.4	5
"5-9"	"F"	2015	"J40-J47"	0.3	6
"5-9"	"F"	2015	"Q00-Q07"	0.2	10
"5-9"	"F"	2015	"Q20-Q28"	0.3	9
"5-9"	"F"	2015	"V01-V99"	1.9	2
"5-9"	"F"	2015	"W00-X59"	1.2	3
"5-9"	"F"	2015	"X85-Y09"	0.5	4
"5-9"	"M"	2015	"C00-C97"	2.3	1
"5-9"	"M"	2015	"E70-E88"	0.5	5
"5-9"	"M"	2015	"G80-G83"	0.4	6
"5-9"	"M"	2015	"I30-I51"	0.3	10
"5-9"	"M"	2015	"J40-J47"	0.4	7
"5-9"	"M"	2015	"Q00-Q07"	0.3	9
"5-9"	"M"	2015	"Q20-Q28"	0.3	8
"5-9"	"M"	2015	"V01-V99"	2.2	2
"5-9"	"M"	2015	"W00-X59"	2	3
"5-9"	"M"	2015	"X85-Y09"	0.8	4
"10-14"	"F"	2015	"C00-C97"	2	1
"10-14"	"F"	2015	"E70-E88"	0.3	8
"10-14"	"F"	2015	"G80-G83"	0.5	5
"10-14"	"F"	2015	"I30-I51"	0.4	7
"10-14"	"F"	2015	"J40-J47"	0.3	9
"10-14"	"F"	2015	"Q20-Q28"	0.2	10
"10-14"	"F"	2015	"V01-V99"	1.9	2
"10-14"	"F"	2015	"W00-X59"	0.7	4
"10-14"	"F"	2015	"X60-X84"	1.6	3
"10-14"	"F"	2015	"X85-Y09"	0.4	6
"10-14"	"M"	2015	"C00-C97"	2.2	3
"10-14"	"M"	2015	"E70-E88"	0.4	10
"10-14"	"M"	2015	"G80-G83"	0.8	6
"10-14"	"M"	2015	"I30-I51"	0.5	8
"10-14"	"M"	2015	"J40-J47"	0.6	7
"10-14"	"M"	2015	"Q20-Q28"	0.4	9
"10-14"	"M"	2015	"V01-V99"	2.9	1
"10-14"	"M"	2015	"W00-X59"	1.8	4
"10-14"	"M"	2015	"X60-X84"	2.4	2
"10-14"	"M"	2015	"X85-Y09"	1	5
"15-19"	"F"	2015	"C00-C97"	2.3	4
"15-19"	"F"	2015	"E70-E88"	0.5	8
"15-19"	"F"	2015	"G80-G83"	0.5	7
"15-19"	"F"	2015	"I30-I51"	0.7	6
"15-19"	"F"	2015	"R95-R99"	0.4	9
"15-19"	"F"	2015	"V01-V99"	8.6	1
"15-19"	"F"	2015	"W00-X59"	2.8	3
"15-19"	"F"	2015	"X60-X84"	5.1	2
"15-19"	"F"	2015	"X85-Y09"	2	5
"15-19"	"F"	2015	"Y10-Y34"	0.3	10
"15-19"	"M"	2015	"C00-C97"	3.2	5
"15-19"	"M"	2015	"G70-G72"	0.6	9
"15-19"	"M"	2015	"G80-G83"	0.8	7
"15-19"	"M"	2015	"I30-I51"	1.4	6
"15-19"	"M"	2015	"R95-R99"	0.6	10
"15-19"	"M"	2015	"V01-V99"	16.9	1
"15-19"	"M"	2015	"W00-X59"	8.3	4
"15-19"	"M"	2015	"X60-X84"	14.2	2
"15-19"	"M"	2015	"X85-Y09"	12.7	3
"15-19"	"M"	2015	"Y10-Y34"	0.7	8
"20-24"	"F"	2015	"C00-C97"	3.2	5
"20-24"	"F"	2015	"E70-E88"	0.7	9
"20-24"	"F"	2015	"I30-I51"	1.3	6
"20-24"	"F"	2015	"O95-O99"	0.6	10
"20-24"	"F"	2015	"R95-R99"	0.9	7
"20-24"	"F"	2015	"V01-V99"	10.4	1
"20-24"	"F"	2015	"W00-X59"	9.2	2
"20-24"	"F"	2015	"X60-X84"	5.5	3
"20-24"	"F"	2015	"X85-Y09"	3.5	4
"20-24"	"F"	2015	"Y10-Y34"	0.8	8
"20-24"	"M"	2015	"C00-C97"	4.6	5
"20-24"	"M"	2015	"F10-F19"	0.9	10
"20-24"	"M"	2015	"G80-G83"	1	9
"20-24"	"M"	2015	"I30-I51"	2.7	6
"20-24"	"M"	2015	"R95-R99"	1.7	8
"20-24"	"M"	2015	"V01-V99"	28.7	1
"20-24"	"M"	2015	"W00-X59"	26	2
"20-24"	"M"	2015	"X60-X84"	24.2	3
"20-24"	"M"	2015	"X85-Y09"	23.5	4
"20-24"	"M"	2015	"Y10-Y34"	2.1	7
"25-34"	"F"	2015	"C00-C97"	8.6	2
"25-34"	"F"	2015	"E10-E14"	1.5	8
"25-34"	"F"	2015	"F10-F19"	1.5	9
"25-34"	"F"	2015	"I30-I51"	2.8	6
"25-34"	"F"	2015	"K70-K76"	2.1	7
"25-34"	"F"	2015	"V01-V99"	7.7	3
"25-34"	"F"	2015	"W00-X59"	15.7	1
"25-34"	"F"	2015	"X60-X84"	6.6	4
"25-34"	"F"	2015	"X85-Y09"	3.5	5
"25-34"	"F"	2015	"Y10-Y34"	1.4	10
"25-34"	"M"	2015	"C00-C97"	8.2	5
"25-34"	"M"	2015	"I20-I25"	3.2	7
"25-34"	"M"	2015	"I30-I51"	4.8	6
"25-34"	"M"	2015	"K70-K76"	2.8	8
"25-34"	"M"	2015	"R95-R99"	2.6	10
"25-34"	"M"	2015	"V01-V99"	22.8	3
"25-34"	"M"	2015	"W00-X59"	42.6	1
"25-34"	"M"	2015	"X60-X84"	24.6	2
"25-34"	"M"	2015	"X85-Y09"	18.2	4
"25-34"	"M"	2015	"Y10-Y34"	2.7	9
"35-44"	"F"	2015	"C00-C97"	30.7	1
"35-44"	"F"	2015	"E10-E14"	3.6	9
"35-44"	"F"	2015	"I10-I15"	3.4	10
"35-44"	"F"	2015	"I20-I25"	6.2	6
"35-44"	"F"	2015	"I30-I51"	5.3	7
"35-44"	"F"	2015	"I60-I69"	3.9	8
"35-44"	"F"	2015	"K70-K76"	6.7	4
"35-44"	"F"	2015	"V01-V99"	6.3	5
"35-44"	"F"	2015	"W00-X59"	19.3	2
"35-44"	"F"	2015	"X60-X84"	8.4	3
"35-44"	"M"	2015	"C00-C97"	23	3
"35-44"	"M"	2015	"E10-E14"	6.1	10
"35-44"	"M"	2015	"I10-I15"	7.4	9
"35-44"	"M"	2015	"I20-I25"	17.8	5
"35-44"	"M"	2015	"I30-I51"	9.9	8
"35-44"	"M"	2015	"K70-K76"	10.5	7
"35-44"	"M"	2015	"V01-V99"	18.9	4
"35-44"	"M"	2015	"W00-X59"	42.5	1
"35-44"	"M"	2015	"X60-X84"	25.8	2
"35-44"	"M"	2015	"X85-Y09"	11.3	6
"45-54"	"F"	2015	"C00-C97"	100	1
"45-54"	"F"	2015	"E10-E14"	10.6	9
"45-54"	"F"	2015	"I10-I15"	9.4	10
"45-54"	"F"	2015	"I20-I25"	24.2	3
"45-54"	"F"	2015	"I30-I51"	12.6	5
"45-54"	"F"	2015	"I60-I69"	11	6
"45-54"	"F"	2015	"J40-J47"	10.7	7
"45-54"	"F"	2015	"K70-K76"	17.6	4
"45-54"	"F"	2015	"W00-X59"	25.3	2
"45-54"	"F"	2015	"X60-X84"	10.7	8
"45-54"	"M"	2015	"C00-C97"	99.4	1
"45-54"	"M"	2015	"E10-E14"	18.2	9
"45-54"	"M"	2015	"I10-I15"	18.9	8
"45-54"	"M"	2015	"I20-I25"	69.5	2
"45-54"	"M"	2015	"I30-I51"	24.4	6
"45-54"	"M"	2015	"I60-I69"	13.6	10
"45-54"	"M"	2015	"K70-K76"	32.2	4
"45-54"	"M"	2015	"V01-V99"	20.5	7
"45-54"	"M"	2015	"W00-X59"	45.8	3
"45-54"	"M"	2015	"X60-X84"	30.1	5
"55-64"	"F"	2015	"A30-A49"	13.2	10
"55-64"	"F"	2015	"C00-C97"	245.4	1
"55-64"	"F"	2015	"E10-E14"	25.9	6
"55-64"	"F"	2015	"I10-I15"	18.9	9
"55-64"	"F"	2015	"I20-I25"	64.3	2
"55-64"	"F"	2015	"I30-I51"	28.4	4
"55-64"	"F"	2015	"I60-I69"	24.3	7
"55-64"	"F"	2015	"J40-J47"	39.9	3
"55-64"	"F"	2015	"K70-K76"	26.6	5
"55-64"	"F"	2015	"W00-X59"	21.9	8
"55-64"	"M"	2015	"C00-C97"	325.5	1
"55-64"	"M"	2015	"E10-E14"	44.1	7
"55-64"	"M"	2015	"I10-I15"	38.1	8
"55-64"	"M"	2015	"I20-I25"	179	2
"55-64"	"M"	2015	"I30-I51"	56.7	4
"55-64"	"M"	2015	"I60-I69"	35.4	9
"55-64"	"M"	2015	"J40-J47"	45.7	5
"55-64"	"M"	2015	"K70-K76"	57.2	3
"55-64"	"M"	2015	"W00-X59"	45.2	6
"55-64"	"M"	2015	"X60-X84"	28.9	10
"65-74"	"F"	2015	"A30-A49"	29.6	10
"65-74"	"F"	2015	"C00-C97"	499.8	1
"65-74"	"F"	2015	"E10-E14"	55.2	6
"65-74"	"F"	2015	"G30-G31"	29.7	9
"65-74"	"F"	2015	"I10-I15"	35.6	7
"65-74"	"F"	2015	"I20-I25"	155.1	2
"65-74"	"F"	2015	"I30-I51"	76	4
"65-74"	"F"	2015	"I60-I69"	66	5
"65-74"	"F"	2015	"J40-J47"	126.3	3
"65-74"	"F"	2015	"K70-K76"	31.2	8
"65-74"	"M"	2015	"C00-C97"	701.7	1
"65-74"	"M"	2015	"E10-E14"	88.1	5
"65-74"	"M"	2015	"I10-I15"	54.9	7
"65-74"	"M"	2015	"I20-I25"	355.9	2
"65-74"	"M"	2015	"I30-I51"	126.2	4
"65-74"	"M"	2015	"I60-I69"	86.3	6
"65-74"	"M"	2015	"J40-J47"	148.4	3
"65-74"	"M"	2015	"K70-K76"	54.3	8
"65-74"	"M"	2015	"N17-N19"	40.3	10
"65-74"	"M"	2015	"W00-X59"	43.4	9
"75-84"	"F"	2015	"C00-C97"	906.4	1
"75-84"	"F"	2015	"E10-E14"	121.1	8
"75-84"	"F"	2015	"F01-F09"	215.7	7
"75-84"	"F"	2015	"G30-G31"	258.2	6
"75-84"	"F"	2015	"I10-I15"	107.8	9
"75-84"	"F"	2015	"I20-I25"	472.1	2
"75-84"	"F"	2015	"I30-I51"	291.5	4
"75-84"	"F"	2015	"I60-I69"	266	5
"75-84"	"F"	2015	"J09-J18"	87.2	10
"75-84"	"F"	2015	"J40-J47"	331.4	3
"75-84"	"M"	2015	"C00-C97"	1355.8	1
"75-84"	"M"	2015	"E10-E14"	171.6	8
"75-84"	"M"	2015	"F01-F09"	199.1	7
"75-84"	"M"	2015	"G20-G25"	123.2	9
"75-84"	"M"	2015	"G30-G31"	219.1	6
"75-84"	"M"	2015	"I10-I15"	121.8	10
"75-84"	"M"	2015	"I20-I25"	862.1	2
"75-84"	"M"	2015	"I30-I51"	394.1	3
"75-84"	"M"	2015	"I60-I69"	282.2	5
"75-84"	"M"	2015	"J40-J47"	392.7	4
"85+"	"F"	2015	"C00-C97"	1315.8	5
"85+"	"F"	2015	"F01-F09"	1492.7	2
"85+"	"F"	2015	"G30-G31"	1442.9	4
"85+"	"F"	2015	"I10-I15"	513	8
"85+"	"F"	2015	"I20-I25"	1871.3	1
"85+"	"F"	2015	"I30-I51"	1469.3	3
"85+"	"F"	2015	"I60-I69"	1035.3	6
"85+"	"F"	2015	"J09-J18"	388.2	9
"85+"	"F"	2015	"J40-J47"	641.8	7
"85+"	"F"	2015	"W00-X59"	311	10
"85+"	"M"	2015	"C00-C97"	2220.2	2
"85+"	"M"	2015	"F01-F09"	1102.1	4
"85+"	"M"	2015	"G30-G31"	1008	5
"85+"	"M"	2015	"I10-I15"	421.1	9
"85+"	"M"	2015	"I20-I25"	2619.7	1
"85+"	"M"	2015	"I30-I51"	1571.6	3
"85+"	"M"	2015	"I60-I69"	863.3	6
"85+"	"M"	2015	"J09-J18"	484.2	8
"85+"	"M"	2015	"J40-J47"	824.8	7
"85+"	"M"	2015	"W00-X59"	388.5	10
"1-4"	"F"	2016	"B25-B34"	0.5	10
"1-4"	"F"	2016	"C00-C97"	2.2	3
"1-4"	"F"	2016	"E70-E88"	0.7	8
"1-4"	"F"	2016	"J09-J18"	0.6	9
"1-4"	"F"	2016	"Q00-Q07"	0.7	7
"1-4"	"F"	2016	"Q20-Q28"	1.1	6
"1-4"	"F"	2016	"R95-R99"	1.1	5
"1-4"	"F"	2016	"V01-V99"	2.6	2
"1-4"	"F"	2016	"W00-X59"	3.6	1
"1-4"	"F"	2016	"X85-Y09"	2.1	4
"1-4"	"M"	2016	"C00-C97"	2.5	3
"1-4"	"M"	2016	"E70-E88"	0.8	7
"1-4"	"M"	2016	"I30-I51"	0.6	10
"1-4"	"M"	2016	"J09-J18"	0.6	8
"1-4"	"M"	2016	"Q00-Q07"	0.6	9
"1-4"	"M"	2016	"Q20-Q28"	1	6
"1-4"	"M"	2016	"R95-R99"	1.8	5
"1-4"	"M"	2016	"V01-V99"	2.8	2
"1-4"	"M"	2016	"W00-X59"	6.7	1
"1-4"	"M"	2016	"X85-Y09"	2.1	4
"5-9"	"F"	2016	"C00-C97"	2	1
"5-9"	"F"	2016	"E70-E88"	0.3	6
"5-9"	"F"	2016	"G80-G83"	0.3	7
"5-9"	"F"	2016	"I30-I51"	0.3	9
"5-9"	"F"	2016	"J40-J47"	0.3	8
"5-9"	"F"	2016	"Q00-Q07"	0.4	5
"5-9"	"F"	2016	"Q20-Q28"	0.3	10
"5-9"	"F"	2016	"V01-V99"	1.9	2
"5-9"	"F"	2016	"W00-X59"	1.3	3
"5-9"	"F"	2016	"X85-Y09"	0.6	4
"5-9"	"M"	2016	"C00-C97"	2.4	2
"5-9"	"M"	2016	"E70-E88"	0.4	5
"5-9"	"M"	2016	"G80-G83"	0.3	8
"5-9"	"M"	2016	"I30-I51"	0.3	10
"5-9"	"M"	2016	"J40-J47"	0.4	6
"5-9"	"M"	2016	"Q00-Q07"	0.3	7
"5-9"	"M"	2016	"Q20-Q28"	0.3	9
"5-9"	"M"	2016	"V01-V99"	2.4	1
"5-9"	"M"	2016	"W00-X59"	2	3
"5-9"	"M"	2016	"X85-Y09"	0.7	4
"10-14"	"F"	2016	"C00-C97"	1.9	2
"10-14"	"F"	2016	"E70-E88"	0.2	10
"10-14"	"F"	2016	"G80-G83"	0.5	6
"10-14"	"F"	2016	"I30-I51"	0.3	7
"10-14"	"F"	2016	"J40-J47"	0.3	8
"10-14"	"F"	2016	"Q20-Q28"	0.2	9
"10-14"	"F"	2016	"V01-V99"	2.3	1
"10-14"	"F"	2016	"W00-X59"	0.9	4
"10-14"	"F"	2016	"X60-X84"	1.7	3
"10-14"	"F"	2016	"X85-Y09"	0.5	5
"10-14"	"M"	2016	"C00-C97"	2.3	3
"10-14"	"M"	2016	"E70-E88"	0.3	9
